PC_ConceptID,Estado,PC_Término_Preferido,Sensibilidad,Creación_Nombre,Revisado,Consultar,Sabor,id_Laboratorio Comercial,Laboratorio_Comercial,id_ISP,reg_ISP,glosa_ISP,id_Bioequivalente,reg_ISP_Bioequivalente,glosa_ISP_Bioequivalente,ConceptID_Fármacos _Medicamento_Clínico,Preferido_Fármacos _Medicamento_Clínico,Estado,ConceptID_Fármacos_Familia_de_Productos,Preferido_Fármacos_Familia_de_Productos,Estado,Comercializado,id_FFE,glosa_FFE,ConceptID_SNM,Preferido_SNM,Grupo
828141000000000,Vigente,ribolac comprimido recubierto (Recalcine),Sensible,Manual,No,No,,9621,Laboratorios Recalcine S.A.,22894,F-20038/13,RIBOLAC COMPRIMIDOS RECUBIERTOS 200 mg,,,,6.77641E+14,rifaximina 200 mg comprimido,Vigente ,784681000000000,ribolac,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828151000000000,Vigente,centella asiática 30 mg comprimido (Arama),Sensible,Manual,No,No,,9457,Arama Natural Products Distribuidora Ltda.,19447,F-2170/14,CENTELLA ASIÁTICA COMPRIMIDOS 30 mg,,,,6.80061E+14,centella asiática 30 mg comprimido,Vigente ,795301000000000,centella asiática,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
828161000000000,Vigente,synagis 100 mg polvo liofilizado para solución inyectable con solvente (Abbvie),Sensible,Manual,No,No,,9452,Abbvie Productos Farmacéuticos Ltda.,23257,B-660/14,"SYNAGIS LIOFILIZADO PARA SOLUCIÓN INYECTABLE 100 mg, CON SOLVENTE",,,,6.87311E+14,palivizumab 100 mg inyectable,Vigente ,795431000000000,synagis,Vigente ,Si,9935,polvo liofilizado para solución inyectable con solvente,373873005,producto biológico/farmacéutico ,0
828171000000000,Vigente,cefepima 1 g polvo para solución inyectable (Labvitalis),Sensible,Manual,No,No,,9632,Labvitalis S. A.,19421,F-13818/14,CEFEPIMA POLVO ESTÉRIL PARA SOLUCIÓN INYECTABLE 1 g,,,,6.97621E+14,cefepima 1000 mg inyectable,Vigente ,786651000000000,cefepima,Vigente ,Si,10007,polvo para solución inyectable,373873005,producto biológico/farmacéutico ,0
828181000000000,Vigente,gemitin ungüento dérmico (S.M.B. Farma),Sensible,Manual,No,No,,9629,Laboratorios S.M.B. Farma S.A.,,,,,,,6.98251E+14,cloranfenicol 5% (50 mg/g) ungüento,Vigente ,800091000000000,gemitin,Vigente ,Si,9930,ungüento dérmico,373873005,producto biológico/farmacéutico ,0
828191000000000,Vigente,peroxiben 5% gel (ISDIN),Sensible,Manual,No,No,,9563,Isdin Chile Ltda.,22528,F-704/13,PEROXIBEN GEL 5%,,,,6.95841E+14,peróxido de benzoílo 5% (50 mg/g) gel,Vigente ,795271000000000,peroxiben,Vigente ,Si,9992,gel,373873005,producto biológico/farmacéutico ,0
828201000000000,Vigente,niofen neo forte suspensión oral (Neumobiotics),Sensible,Manual,No,No,,9652,Neumobiotics División (Recalcine),22182,F-19110/16,NIOFEN NEO FORTE SUSPENSIÓN ORAL,,,,6.80101E+14,fenilefrina 5 mg/5 mL + ibuprofeno 200 mg/5 mL suspensión oral,Vigente ,781731000000000,niofen neo forte,Vigente ,Si,9953,suspensión oral,373873005,producto biológico/farmacéutico ,0
828211000000000,Vigente,curocef 250 mg/5 mL polvo granular para suspensión oral (GSK),Sensible,Manual,No,No,,9544,Glaxo Smithkline Chile Farmacéutica Ltda.,19834,F-10652/16,CUROCEF GRÁNULOS PARA SUSPENSIÓN ORAL 250 mg/5 mL,,,,6.85051E+14,cefuroxima 250 mg polvo para preparado oral,Vigente ,794551000000000,curocef,Vigente ,Si,9812,polvo granular para suspensión oral,373873005,producto biológico/farmacéutico ,0
828221000000000,Vigente,valaplex - D 160 / 25 comprimido recubierto (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,,,,,,,6.96681E+14,hidroclorotiazida 25 mg + valsartán 160 mg comprimido,Vigente ,775761000000000,Valaplex,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828231000000000,Vigente,amobiotic bid polvo para suspensión oral con solvente (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,18788,F-14356/14,AMOBIOTIC BID 1000 POLVO PARA SUSPENSIÓN ORAL 1000 mg/5 mL CON SOLVENTE,,,,6.92701E+14,amoxicilina 1000 mg/5 mL polvo para preparado oral,Vigente ,794901000000000,amobiotic bid,Vigente ,Si,9806,polvo para suspensión oral con solvente,373873005,producto biológico/farmacéutico ,0
828241000000000,Vigente,deucoval infantil comprimido recubierto (Medipharm),Sensible,Manual,No,No,,9669,Productos Farmacéuticos Medipharm Ltda.,19988,F-20945/14,DEUCOVAL INFANTIL COMPRIMIDOS RECUBIERTOS 100 mg,,,,6.78961E+14,naproxeno 100 mg comprimido,Vigente ,769421000000000,deucoval infantil,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828251000000000,Vigente,dormonid 5 mg/mL solución inyectable (Roche),Sensible,Manual,No,No,,9670,Productos Roche Ltda.,20184,F-4156/15,DORMONID SOLUCIÓN INYECTABLE 5 mg/mL,,,,6.74201E+14,midazolam 5 mg/mL inyectable,Vigente ,795321000000000,dormonid,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
828261000000000,Vigente,flunarizina 5 mg comprimido (Pasteur),Sensible,Manual,No,No,,9618,Laboratorios Pasteur Ltda.,,,,,,,6.79131E+14,flunarizina 5 mg comprimido,Vigente ,785291000000000,flunarizina,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
828271000000000,Vigente,idon suspensión oral (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,21164,F-5466/15,IDON SUSPENSIÓN ORAL 1 mg/1 mL,,,,6.80081E+14,domperidona 5 mg/5 mL suspensión oral,Vigente ,771281000000000,idon,Vigente ,Si,9953,suspensión oral,373873005,producto biológico/farmacéutico ,0
828281000000000,Vigente,circlet anillo vaginal (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",19524,F-19937/13,CIRCLET ANILLO VAGINAL,,,,6.79331E+14,"etinilestradiol 2,7 mg + etonogestrel 11,7 mg anillo vaginal",Vigente ,795801000000000,circlet,Vigente ,Si,10039,anillo vaginal,373873005,producto biológico/farmacéutico ,0
828291000000000,Vigente,maxalt RPD comprimido liofilizado de disolución oral instantánea (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",21738,F-1790/14,MAXALT RPD LIOFILIZADO ORAL DE DISOLUCIÓN INSTANTÁNEA 10 mg *Cancelado*,,,,6.96231E+14,rizatriptán 10 mg comprimido,Vigente ,795841000000000,maxalt RPD,Vigente ,Si,9920,comprimido liofilizado de disolución oral instantánea,373873005,producto biológico/farmacéutico ,0
828301000000000,Vigente,anzap 5 mg comprimido recubierto (Ascend),Sensible,Manual,No,No,,9458,Ascend Laboratories SpA,18881,F-20066/13,ANZAP COMPRIMIDOS RECUBIERTOS 5 mg,,,,6.80541E+14,olanzapina 5 mg comprimido,Vigente ,795411000000000,anzap,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828311000000000,Vigente,lavasept barra tópica (Farmo Química),Sensible,Manual,No,No,,9523,Farmo Química del Pacífico S.A.,21447,701C-2/15,LAVASEPT JABÓN CON TRICLOSAN AL 1%,,,,6.98601E+14,triclosán 1% (10 mg/g) barra tópica,Vigente ,795891000000000,lavasept,Vigente ,Si,10037,barra tópica,373873005,producto biológico/farmacéutico ,0
828321000000000,Vigente,nuvaring anillo vaginal (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",22285,F-13186/13,NUVARING ANILLO VAGINAL,,,,6.79331E+14,"etinilestradiol 2,7 mg + etonogestrel 11,7 mg anillo vaginal",Vigente ,795521000000000,nuvaring,Vigente ,Si,10039,anillo vaginal,373873005,producto biológico/farmacéutico ,0
828331000000000,Vigente,ketanor comprimido recubierto (ITF - Labomed),Sensible,Manual,No,No,,9564,ITF - Labomed Farmacéutica Ltda.,21332,F-18133/15,KETANOR COMPRIMIDOS RECUBIERTOS 10 mg,,,,6.76791E+14,ketorolaco 10 mg comprimido,Vigente ,782571000000000,ketanor,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828341000000000,Vigente,anzap 10 mg comprimido recubierto (Ascend),Sensible,Manual,No,No,,9458,Ascend Laboratories SpA,18880,F-20065/13,ANZAP COMPRIMIDOS RECUBIERTOS 10 mg,,,,6.79661E+14,olanzapina 10 mg comprimido,Vigente ,795411000000000,anzap,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828351000000000,Vigente,spiron solución oral para gotas (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,23176,F-7564/16,SPIRON SOLUCIÓN ORAL PARA GOTAS 1 mg/mL,,,,6.80071E+14,risperidona 1 mg/mL gotas orales,Vigente ,778061000000000,spiron,Vigente ,Si,9843,solución oral para gotas,373873005,producto biológico/farmacéutico ,0
828361000000000,Vigente,terloc 10 mg comprimido recubierto (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,23385,F-8502/16,TERLOC COMPRIMIDOS RECUBIERTOS 10 mg,,,,6.79111E+14,amlodipino 10 mg comprimido,Vigente ,794261000000000,terloc,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828371000000000,Vigente,daraprim comprimido (GSK),Sensible,Manual,No,No,,9544,Glaxo Smithkline Chile Farmacéutica Ltda.,19891,F-2449/14,DARAPRIM COMPRIMIDOS 25 mg,,,,6.82491E+14,pirimetamina 25 mg comprimido,Vigente ,794301000000000,daraprim,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
828381000000000,Vigente,condroitina sulfato 400 mg + glucosamina sulfato 500 mg comprimido (Arama),Sensible,Manual,No,No,,9457,Arama Natural Products Distribuidora Ltda.,19730,F-21668/15,GLUCOSAMINA SULFATO / CONDROITINA SULFATO 500/400 COMPRIMIDOS,,,,6.87711E+14,condroitina 400 mg + glucosamina 500 mg comprimido,Vigente ,795661000000000,condroitina sulfato + glucosamina sulfato,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
828391000000000,Vigente,dal comprimido recubierto (Gynopharm),Sensible,Manual,No,No,,9551,Gynopharm División (Recalcine),19876,F-17753/14,DAL COMPRIMIDOS RECUBIERTOS,,,,6.98771E+14,etinilestradiol 10 mcg comprimido y desogestrel 150 mcg + etinilestradiol 20 mcg comprimido,Vigente ,794271000000000,dal,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828401000000000,Vigente,fleet para niños enema (Synthon),Sensible,Manual,No,No,,9687,Synthon Chile Ltda.,20680,F-3725/15,"FOSFATO DE SODIO ENEMA NIÑOS, FLEET",,,,6.95251E+14,"fosfato de sodio monobásico 10,8 g/67 mL + fosfato de sodio dibásico 4 g/67 mL enema",Vigente ,778991000000000,fleet para niños,Vigente ,Si,9995,enema,373873005,producto biológico/farmacéutico ,0
828411000000000,Vigente,trio val comprimido recubierto (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,23533,F-5551/15,TRIOVAL COMPRIMIDOS RECUBIERTOS,,,,6.80331E+14,clorfenamina 4 mg + paracetamol 500 mg + pseudoefedrina clorhidrato 60 mg comprimido,Vigente ,773281000000000,trio val,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828421000000000,Vigente,ketamina 500 mg/10 mL solución inyectable (Sanderson),Sensible,Manual,No,No,,9594,Laboratorio Sanderson S.A.,,,,,,,6.80431E+14,ketamina 500 mg/10 mL (50 mg/mL) inyectable,Vigente ,794851000000000,ketamina,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
828431000000000,Vigente,niofen neo comprimido recubierto (Neumobiotics),Sensible,Manual,No,No,,9652,Neumobiotics División (Recalcine),22180,F-19074/16,NIOFEN NEO COMPRIMIDOS RECUBIERTOS,,,,6.80621E+14,fenilefrina 5 mg + ibuprofeno 200 mg comprimido,Vigente ,781921000000000,niofen neo,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828441000000000,Vigente,yasmin comprimido recubierto (Bayer),Sensible,Manual,No,No,,9469,Bayer S.A.,23858,F-12897/13,YASMIN COMPRIMIDOS RECUBIERTOS,21391,F-21650/15,LADEE COMPRIMIDOS RECUBIERTOS,6.91181E+14,drospirenona 3 mg + etinilestradiol 30 mcg comprimido,Vigente ,796041000000000,yasmin,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828451000000000,Vigente,heparina sódica 25.000 U.I./5 mL solución inyectable (Sanderson),Sensible,Manual,No,No,,9594,Laboratorio Sanderson S.A.,21025,B-1506/16,HEPARINA SÓDICA SOLUCIÓN INYECTABLE 5.000 U.I./mL,,,,6.96101E+14,heparina sódica 25.000 UI/5 mL (5000 UI/mL) inyectable,Vigente ,784751000000000,heparina sódica,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
828461000000000,Vigente,mesna 200 mg/2 mL solución inyectable (Complex Therap),Sensible,Manual,No,No,,9494,Complex Therapeutics División (Recalcine),21827,F-19898/13,MESNA SOLUCION INYECTABLE 200 mg/2 mL,,,,6.80641E+14,mesna 200 mg/2 mL (100 mg/mL) inyectable,Vigente ,796021000000000,mesna,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
828471000000000,Vigente,amikacina 500 mg/2 mL solución inyectable (Sanderson),Sensible,Manual,No,No,,9594,Laboratorio Sanderson S.A.,,,,,,,6.80521E+14,amikacina 500 mg/2 mL (250 mg/mL) inyectable,Vigente ,793451000000000,amikacina,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
828481000000000,Vigente,valax - D 160 / 25 comprimido recubierto (Saval),Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,23616,F-17384/14,VALAX D 160/25 COMPRIMIDOS RECUBIERTOS,,,,6.96681E+14,hidroclorotiazida 25 mg + valsartán 160 mg comprimido,Vigente ,785331000000000,valax,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828491000000000,Vigente,bonalfa pomada tópica (ISDIN),Sensible,Manual,No,No,,9563,Isdin Chile Ltda.,19227,F-16773/13,BONALFA POMADA TÓPICA 4 mcg/g,,,,6.83281E+14,"tacalcitol 0,004% (40 mcg/g) ungüento",Vigente ,796081000000000,bonalfa,Vigente ,Si,9976,pomada tópica,373873005,producto biológico/farmacéutico ,0
828501000000000,Vigente,amparax 2 mg comprimido sublingual (Wyeth),Sensible,Manual,No,No,,9631,Laboratorios Wyeth Inc.,,,,,,,6.80631E+14,lorazepam 2 mg comprimido sublingual,Vigente ,776121000000000,amparax,Vigente ,Si,10025,comprimido sublingual,373873005,producto biológico/farmacéutico ,0
828511000000000,Vigente,cefotaxima 1 g polvo para solución inyectable (OPKO),Sensible,Manual,No,No,,9658,OPKO CHILE S.A.,19427,F-14841/15,ZEFTIMA POLVO PARA SOLUCIÓN INYECTABLE 1 g,,,,6.80651E+14,cefotaxima 1000 mg inyectable,Vigente ,770711000000000,cefotaxima,Vigente ,Si,10007,polvo para solución inyectable,373873005,producto biológico/farmacéutico ,0
828521000000000,Vigente,"valax - D 160 / 12,5 comprimido recubierto (Saval)",Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,23615,F-17383/14,"VALAX D 160/12,5 COMPRIMIDOS RECUBIERTOS",,,,6.89041E+14,"hidroclorotiazida 12,5 mg + valsartán 160 mg comprimido",Vigente ,785331000000000,valax,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828531000000000,Vigente,olexar comprimido recubierto (Indopharma),Sensible,Manual,No,No,,9557,Indopharma S.A.,22329,F-21638/15,OLEXAR COMPRIMIDOS RECUBIERTOS 10 mg,,,,6.79661E+14,olanzapina 10 mg comprimido,Vigente ,796291000000000,olexar,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828541000000000,Vigente,vexa CD comprimido recubierto (Lab Chile),Sensible,Manual,No,No,,9578,Laboratorio Chile S.A.,23727,F-21458/14,VEXA CD COMPRIMIDOS RECUBIERTOS,,,,6.91181E+14,drospirenona 3 mg + etinilestradiol 30 mcg comprimido,Vigente ,796331000000000,vexa CD,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828551000000000,Vigente,actron 200 mg cápsula blanda (Bayer),Sensible,Manual,No,No,,9469,Bayer S.A.,,,,,,,6.80701E+14,ibuprofeno 200 mg cápsula,Vigente ,773321000000000,actron,Vigente ,Si,9946,cápsula blanda,373873005,producto biológico/farmacéutico ,0
828561000000000,Vigente,finartrit comprimido (Garden House),Sensible,Manual,No,No,,9612,Laboratorios Garden House Chile S.A.,20640,F-13036/13,FINARTRIT COMPRIMIDOS,,,,6.87711E+14,condroitina 400 mg + glucosamina 500 mg comprimido,Vigente ,796131000000000,finartrit,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
828571000000000,Vigente,taminel comprimido recubierto (Gador),Sensible,Manual,No,No,,9529,Gador Ltda.,23301,F-16947/13,TAMINEL COMPRIMIDOS RECUBIERTOS,,,,6.91181E+14,drospirenona 3 mg + etinilestradiol 30 mcg comprimido,Vigente ,796221000000000,taminel,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828581000000000,Vigente,lamivudina 150 mg comprimido recubierto (Indopharma),Sensible,Manual,No,No,,9557,Indopharma S.A.,21423,F-21238/14,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,,,,6.91131E+14,lamivudina 150 mg comprimido,Vigente ,796381000000000,lamivudina,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828591000000000,Vigente,ácido valproico 250 mg comprimido con recubrimiento entérico (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,18559,F-11376/16,ÁCIDO VALPROICO COMPRIMIDOS CON RECUBRIMIENTO ENTÉRICO 250 mg,,,,6.72531E+14,ácido valproico 250 mg comprimido,Vigente ,800961000000000,ácido valproico,Vigente ,Si,9942,comprimido con recubrimiento entérico,373873005,producto biológico/farmacéutico ,0
828601000000000,Vigente,niofen neo suspensión oral (Neumobiotics),Sensible,Manual,No,No,,9652,Neumobiotics División (Recalcine),22183,F-19109/16,NIOFEN NEO SUSPENSIÓN ORAL,,,,6.81001E+14,"fenilefrina 2,5 mg/5 mL + ibuprofeno 100 mg/5 mL suspensión oral",Vigente ,781921000000000,niofen neo,Vigente ,Si,9953,suspensión oral,373873005,producto biológico/farmacéutico ,0
828611000000000,Vigente,"valax - D 80 / 12,5 comprimido recubierto (Saval)",Sensible,Manual,No,No,,9596,Laboratorio Saval S.A.,23617,F-17382/14,"VALAX D 80/12,5 COMPRIMIDOS RECUBIERTOS",,,,6.94341E+14,"hidroclorotiazida 12,5 mg + valsartán 80 mg comprimido",Vigente ,785331000000000,valax,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828621000000000,Vigente,lamivudina 150 mg comprimido recubierto (Ascend),Sensible,Manual,No,No,,9458,Ascend Laboratories SpA,21422,F-20667/13,LAMIVUDINA COMPRIMIDOS RECUBIERTOS 150 mg,,,,6.91131E+14,lamivudina 150 mg comprimido,Vigente ,796381000000000,lamivudina,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828631000000000,Vigente,moderiba comprimido recubierto (Abbott),Sensible,Manual,No,No,,9451,Abbott Laboratories de Chile Ltda.,21994,F-21978/15,MODERIBA COMPRIMIDOS RECUBIERTOS 200 mg(Ribavirina),,,,6.87541E+14,ribavirina 200 mg comprimido,Vigente ,795021000000000,moderiba,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828641000000000,Vigente,diprospan G crema dérmica (MSD),Sensible,Manual,No,No,,9580,"Laboratorio Farmacéutico Merck Sharp & Dohme Chile, Inc",20100,B-613/09,DIPROSPAN G CREMA DÉRMICA,,,,6.80861E+14,"betametasona dipropionato 0,05% (500 mcg/g) + gentamicina 0,1% (1 mg/g) crema",Vigente ,795681000000000,diprospan G,Vigente ,Si,10002,crema dérmica,373873005,producto biológico/farmacéutico ,0
828651000000000,Vigente,olanvitae 10 mg comprimido recubierto (Galenicum),Sensible,Manual,No,No,,9531,Galenicum Health Chile SpA,22323,F-21985/15,OLANVITAE COMPRIMIDOS RECUBIERTOS 10 mg (OLANZAPINA),,,,6.79661E+14,olanzapina 10 mg comprimido,Vigente ,796391000000000,olanvitae,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828661000000000,Vigente,miafem comprimido recubierto (Andrómaco),Sensible,Manual,No,No,,9604,Laboratorios Andrómaco S.A.,,,,,,,6.91181E+14,drospirenona 3 mg + etinilestradiol 30 mcg comprimido,Vigente ,795051000000000,miafem,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828671000000000,Vigente,gelcain gel oral (Valma),Sensible,Manual,No,No,,9599,Laboratorio Valma Ltda.,20848,F-14200/14,GELCAIN GEL BUCAL 2%,,,,6.80801E+14,lidocaína 2% (20 mg/g) gel oral,Vigente ,795351000000000,gelcain,Vigente ,Si,9987,gel oral,373873005,producto biológico/farmacéutico ,0
828681000000000,Vigente,olanvitae 5 mg comprimido recubierto (Galenicum),Sensible,Manual,No,No,,9531,Galenicum Health Chile SpA,22324,F-21980/15,OLANVITAE COMPRIMIDOS RECUBIERTOS 5 mg (OLANZAPINA),,,,6.80541E+14,olanzapina 5 mg comprimido,Vigente ,796391000000000,olanvitae,Vigente ,Si,9926,comprimido recubierto,373873005,producto biológico/farmacéutico ,0
828691000000000,Vigente,tildiem 90 mg comprimido (Chemopharma),Sensible,Manual,No,No,,9577,Laboratorio Chemopharma S.A.,23417,F-3408/15,TILDIEM COMPRIMIDOS 90 mg,,,,6.81071E+14,diltiazem 90 mg comprimido,Vigente ,798681000000000,tildiem,Vigente ,Si,9840,comprimido,373873005,producto biológico/farmacéutico ,0
828701000000000,Vigente,famotidina 20 mg/2 mL solución inyectable (Sanderson),Sensible,Manual,No,No,,9594,Laboratorio Sanderson S.A.,20573,F-10881/16,FAMOTIDINA SOLUCIÓN INYECTABLE 20 mg/2 mL,,,,6.77201E+14,famotidina 20 mg/2 mL (10 mg/ mL) inyectable,Vigente ,789341000000000,famotidina,Vigente ,Si,9971,solución inyectable,373873005,producto biológico/farmacéutico ,0
